"","start","lon.s","lat.s","end","lon.e","lat.e","paths"
"8081",504,-73.98165557,40.73221853,491,-73.98602213,40.74096374,NA
"8082",3149,-73.95324922,40.77517793,444,-73.98915076,40.7423543,NA
"8083",3160,-73.97374737,40.77896784,478,-73.99884222,40.76030096,NA
"8084",3081,-73.944024,40.711863,3119,-73.95411749,40.74232744,NA
"8085",3054,-73.942061,40.6894932,467,-73.97895137,40.68312489,NA
"8086",357,-73.99158043,40.73261787,168,-73.99456405,40.73971301,NA
"8087",358,-74.00711384,40.73291553,3175,-73.98288594,40.77748046,NA
"8088",327,-74.01658354,40.7153379,259,-74.01234218,40.70122128,NA
"8089",435,-73.99415556,40.74173969,297,-73.986923,40.734232,NA
"8090",460,-73.96590294,40.71285887,282,-73.96834101,40.70827295,NA
"8091",329,-74.01020609,40.72043411,458,-74.005226,40.751396,NA
"8092",539,-73.96024116,40.71534825,3179,-73.941342,40.698617,NA
"8093",3140,-73.9535166,40.77140426,3164,-73.97898475,40.7770575,NA
"8094",3107,-73.95212324,40.72311651,3114,-73.96161892,40.73165141,NA
"8095",339,-73.97422494,40.72580614,433,-73.98057249,40.72955361,NA
"8096",379,-73.9916,40.749156,3147,-73.95407149,40.77801203,NA
"8097",450,-73.98788205,40.76227205,494,-73.99723551,40.74734825,NA
"8098",297,-73.986923,40.734232,3173,-73.9888858795166,40.777507027548,NA
"8099",447,-73.9851615,40.76370739,461,-73.98205027,40.73587678,NA
"8100",3077,-73.95095259,40.70877084,439,-73.98978041,40.7262807,NA
"8101",403,-73.99069656,40.72502876,2004,-74.004704,40.724399,NA
"8102",499,-73.98191841,40.76915505,367,-73.97069431,40.75828065,NA
"8103",457,-73.98169333,40.76695317,3126,-73.9432635,40.74718234,NA
"8104",3141,-73.95818491,40.76500525,3090,-73.95600096,40.71774592,NA
"8105",496,-73.99238967,40.73726186,229,-73.99379025,40.72743423,NA
"8106",3231,-73.9659208059311,40.7678008014813,326,-73.98426726,40.72953837,NA
"8107",341,-73.97628939,40.71782143,534,-74.0127234,40.70255065,NA
"8108",3146,-73.9567526,40.77573034,3140,-73.9535166,40.77140426,NA
"8109",3133,-73.9648586511612,40.7673425914322,514,-74.00277668,40.76087502,NA
"8110",472,-73.98194829,40.7457121,328,-74.00965965,40.72405549,NA
"8111",274,-73.976682,40.68691865,360,-74.00887308,40.70717936,NA
"8112",3114,-73.96161892,40.73165141,3111,-73.95064893,40.7258483,NA
"8113",3177,-73.977112,40.7867947,3234,-73.9804315567017,40.7515936845111,NA
"8114",538,-73.976684,40.75666,2004,-74.004704,40.724399,NA
"8115",511,-73.97772429,40.72938685,404,-74.00550867,40.7405826,NA
"8116",236,-73.98713956,40.7284186,263,-73.996375,40.71729,NA
"8117",355,-73.99974372,40.71602118,268,-73.99973337,40.71910537,NA
"8118",331,-73.99193043,40.71173107,3234,-73.9804315567017,40.7515936845111,NA
"8119",488,-73.99372222,40.75645824,266,-73.97574813,40.72368361,NA
"8120",3167,-73.9809304475784,40.7796680900731,410,-73.98517977,40.72066442,NA
"8121",401,-73.98997825,40.72019576,236,-73.98713956,40.7284186,NA
"8122",444,-73.98915076,40.7423543,351,-74.00612572,40.70530954,NA
"8123",243,-73.979382,40.688226,3101,-73.95484712,40.72079821,NA
"8124",469,-73.98268129,40.76344058,3161,-73.9772853255272,40.7801839724239,NA
"8125",380,-74.00293877,40.73401143,437,-73.9500479759,40.6809833854,NA
"8126",464,-73.96759673,40.75934501,260,-74.01167797,40.70365182,NA
"8127",3139,-73.9640942215919,40.7711828754066,3233,-73.978059142828,40.7572456791173,NA
"8128",400,-73.98178024,40.71926081,311,-73.98802084,40.7172274,NA
"8129",3153,-73.9591026306152,40.7681754674225,305,-73.96724467,40.76095756,NA
"8130",3070,-73.94407279,40.70510918,326,-73.98426726,40.72953837,NA
"8131",280,-73.99510132,40.73331967,438,-73.98564945,40.72779126,NA
"8132",313,-73.96751037,40.69610226,462,-74.00451887,40.74691959,NA
"8133",537,-73.98409214,40.74025878,335,-73.99404649,40.72903917,NA
"8134",301,-73.98368779,40.72217444,3073,-73.95441667,40.70691254,NA
"8135",3179,-73.941342,40.698617,373,-73.95381995,40.69331716,NA
"8136",265,-73.99147535,40.72229346,388,-74.002950346,40.749717753,NA
"8137",537,-73.98409214,40.74025878,296,-73.9970468,40.71413089,NA
"8138",294,-73.9957214,40.73049393,164,-73.97032517,40.75323098,NA
"8139",3132,-73.97109243,40.76350532,497,-73.99009296,40.73704984,NA
"8140",499,-73.98191841,40.76915505,511,-73.97772429,40.72938685,NA
"8141",396,-73.9557689392,40.680342423,409,-73.95643107,40.6906495,NA
"8142",363,-74.01713445,40.70834698,295,-73.99293911,40.71406667,NA
"8143",244,-73.96536851,40.69196035,466,-73.99144871,40.74395411,NA
"8144",464,-73.96759673,40.75934501,433,-73.98057249,40.72955361,NA
"8145",447,-73.9851615,40.76370739,435,-73.99415556,40.74173969,NA
"8146",483,-73.98889957,40.73223272,3178,-73.98362492,40.78414472,NA
"8147",475,-73.98758561,40.73524276,515,-73.99461843,40.76009437,NA
"8148",469,-73.98268129,40.76344058,439,-73.98978041,40.7262807,NA
"8149",410,-73.98517977,40.72066442,336,-73.99906065,40.73047747,NA
"8150",3140,-73.9535166,40.77140426,3119,-73.95411749,40.74232744,NA
"8151",344,-73.95380904,40.6851443,304,-74.01361706,40.70463334,NA
"8152",534,-74.0127234,40.70255065,487,-73.97573881,40.73314259,NA
"8153",270,-73.97178913,40.69308257,437,-73.9500479759,40.6809833854,NA
"8154",253,-73.99453948,40.73543934,3078,-73.95982218,40.70925562,NA
"8155",518,-73.9734419,40.74780373,3159,-73.98266566,40.77492513,NA
"8156",3232,-73.9830426871777,40.6896218879033,531,-73.99266288,40.71893904,NA
"8157",151,-73.99720307,40.7218158,457,-73.98169333,40.76695317,NA
"8158",257,-74.00247214,40.71939226,157,-73.99612349,40.69089272,NA
"8159",406,-73.99595065,40.69512845,2004,-74.004704,40.724399,NA
"8160",301,-73.98368779,40.72217444,540,-73.9821535348892,40.7431155537649,NA
"8161",3173,-73.9888858795166,40.777507027548,285,-73.99074142,40.73454567,NA
"8162",253,-73.99453948,40.73543934,2001,-73.979927,40.699773,NA
"8163",455,-73.96905301,40.75001986,310,-73.98912867,40.68926942,NA
"8164",259,-74.01234218,40.70122128,120,-73.95928168,40.68676793,NA
"8165",364,-73.96023854,40.68900443,327,-74.01658354,40.7153379,NA
"8166",408,-73.99400398,40.71076228,237,-73.98672378,40.73047309,NA
"8167",336,-73.99906065,40.73047747,365,-73.9614583,40.68223166,NA
"8168",3111,-73.95064893,40.7258483,436,-73.95399026,40.68216564,NA
"8169",3161,-73.9772853255272,40.7801839724239,128,-74.00297088,40.72710258,NA
"8170",324,-73.981013,40.689888,3115,-73.9550858,40.73232194,NA
"8171",144,-73.98068914,40.69839895,128,-74.00297088,40.72710258,NA
"8172",223,-73.99994661,40.73781509,303,-73.99949601,40.72362738,NA
"8173",472,-73.98194829,40.7457121,529,-73.99098507,40.7575699,NA
"8174",3222,-73.9771136641502,40.6851595998918,242,-73.973736,40.697787,NA
"8175",2017,-73.97121414,40.75022392,302,-73.97793172,40.72082834,NA
"8176",478,-73.99884222,40.76030096,359,-73.97498696,40.75510267,NA
"8177",434,-74.00366443,40.74317449,233,-73.9905273914337,40.6947570136388,NA
"8178",410,-73.98517977,40.72066442,274,-73.976682,40.68691865,NA
"8179",259,-74.01234218,40.70122128,290,-73.96478473,40.76020258,NA
"8180",3156,-73.95348296,40.76663814,306,-74.00530063,40.70823502,NA
"8181",243,-73.979382,40.688226,3077,-73.95095259,40.70877084,NA
"8182",195,-74.01043382,40.70905623,304,-74.01361706,40.70463334,NA
"8183",332,-73.97948148,40.71219906,2009,-73.99682619,40.71117444,NA
"8184",3139,-73.96432627,40.77122923,151,-73.997249007225,40.722103786686,NA
"8185",3176,-73.98753759,40.77452835,512,-73.99839279,40.7500727,NA
"8186",3041,-73.94142771,40.67890679,289,-73.95881081,40.6845683,NA
"8187",3172,-73.97754961,40.7785669,3126,-73.9432635,40.74718234,NA
"8188",518,-73.9734419,40.74780373,318,-73.9779874,40.75320159,NA
"8189",297,-73.986923,40.734232,316,-74.00653609,40.70955958,NA
"8190",497,-73.99009296,40.73704984,482,-73.99931783,40.73935542,NA
"8191",336,-73.99906065,40.73047747,3059,-73.939877,40.6933982,NA
"8192",3238,-73.9543953537941,40.7739139023812,251,-73.99480012,40.72317958,NA
"8193",79,-74.00666661,40.71911552,356,-73.98261206,40.71622644,NA
"8194",229,-73.99379025,40.72743423,271,-73.97805813,40.68528172,NA
"8195",461,-73.98205027,40.73587678,3148,-73.95068615,40.77565541,NA
"8196",521,-73.994442075491,40.750967348716,3153,-73.9591026306152,40.7681754674225,NA
"8197",2003,-73.98024289,40.73416059,247,-74.00483091,40.73535398,NA
"8198",306,-74.00530063,40.70823502,2017,-73.97121414,40.75022392,NA
"8199",393,-73.97995466,40.72299208,3244,-73.9949034154415,40.7314372408523,NA
"8200",448,-73.9979009,40.75660359,266,-73.97574813,40.72368361,NA
"8201",341,-73.97628939,40.71782143,481,-73.96264403,40.71260486,NA
"8202",515,-73.99461843,40.76009437,461,-73.98205027,40.73587678,NA
"8203",164,-73.97032517,40.75323098,457,-73.98169333,40.76695317,NA
"8204",303,-73.99949601,40.72362738,3175,-73.98288594,40.77748046,NA
"8205",418,-73.982578,40.70224,233,-73.9905273914337,40.6947570136388,NA
"8206",237,-73.98672378,40.73047309,304,-74.01361706,40.70463334,NA
"8207",500,-73.98336183,40.76228826,3224,-74.0051387250423,40.7399735410341,NA
"8208",127,-74.00674436,40.73172428,168,-73.99456405,40.73971301,NA
"8209",267,-73.98765428,40.75097711,3122,-73.9558732509613,40.7443632870669,NA
"8210",3044,-73.938475,40.6800105,285,-73.99074142,40.73454567,NA
"8211",3062,-73.94954908,40.69539817,3085,-73.95739,40.71469,NA
"8212",540,-73.9821535348892,40.7431155537649,3133,-73.9648586511612,40.7673425914322,NA
"8213",291,-73.984844,40.713126,251,-73.99480012,40.72317958,NA
"8214",526,-73.98490707,40.74765947,405,-74.008119,40.739323,NA
"8215",151,-73.997249007225,40.722103786686,488,-73.99372222,40.75645824,NA
"8216",304,-74.01361706,40.70463334,459,-74.007756,40.746745,NA
"8217",458,-74.005226,40.751396,469,-73.98268129,40.76344058,NA
"8218",347,-74.008591,40.728846,501,-73.97121214,40.744219,NA
"8219",3222,-73.9771136641502,40.6851595998918,514,-74.00277668,40.76087502,NA
"8220",534,-74.0127234,40.70255065,167,-73.97604882,40.7489006,NA
"8221",504,-73.98165557,40.73221853,438,-73.98564945,40.72779126,NA
"8222",316,-74.00653609,40.70955958,3233,-73.978059142828,40.7572456791173,NA
"8223",3223,-73.9686539769173,40.7589965596051,513,-73.988639,40.768254,NA
"8224",510,-73.98042047,40.7606597,433,-73.98057249,40.72955361,NA
"8225",323,-73.98631746,40.69236178,280,-73.99510132,40.73331967,NA
"8226",376,-74.00722156,40.70862144,161,-73.99810231,40.72917025,NA
"8227",3110,-73.95299117,40.72708584,3093,-73.95850939,40.71745169,NA
"8228",3170,-73.97283406,40.78499979,151,-73.997249007225,40.722103786686,NA
"8229",3108,-73.94434,40.72557,511,-73.97772429,40.72938685,NA
"8230",540,-73.9821535348892,40.7431155537649,243,-73.979382,40.688226,NA
"8231",3144,-73.9590097,40.77677702,3113,-73.95394,40.73026,NA
"8232",497,-73.99009296,40.73704984,418,-73.982578,40.70224,NA
"8233",514,-74.00277668,40.76087502,430,-73.98656928,40.7014851,NA
"8234",2004,-74.004704,40.724399,3235,-73.9799219369888,40.752165280622,NA
"8235",503,-73.98751968,40.73827428,282,-73.96834101,40.70827295,NA
"8236",426,-74.01322069,40.71754834,358,-74.00711384,40.73291553,NA
"8237",493,-73.98291153,40.7568001,408,-73.99400398,40.71076228,NA
"8238",521,-73.99481051,40.75044999,264,-74.00731853,40.70706456,NA
"8239",152,-74.00910627,40.71473993,267,-73.98765428,40.75097711,NA
"8240",315,-74.00670227,40.70355377,337,-74.00838676,40.7037992,NA
"8241",344,-73.95380904,40.6851443,3066,-73.94708417,40.69957608,NA
"8242",428,-73.98783413,40.72467721,244,-73.96536851,40.69196035,NA
"8243",335,-73.99404649,40.72903917,521,-73.994442075491,40.750967348716,NA
"8244",3066,-73.94708417,40.69957608,3057,-73.9452416,40.69128258,NA
"8245",3002,-74.015756,40.711512,465,-73.98658032,40.75513557,NA
"8246",364,-73.96023854,40.68900443,3057,-73.9452416,40.69128258,NA
"8247",476,-73.97966069,40.74394314,307,-73.98990025,40.71427487,NA
"8248",3226,-73.97137,40.78275,453,-73.99915362,40.74475148,NA
"8249",228,-73.971878855,40.7546011026,3139,-73.96432627,40.77122923,NA
"8250",2003,-73.9805442094803,40.7338121919663,449,-73.98789473,40.76461837,NA
"8251",408,-73.99400398,40.71076228,3181,-74.016398,40.692609,NA
"8252",390,-73.9842844,40.69221589,3232,-73.9830426871777,40.6896218879033,NA
"8253",525,-74.0021163,40.75594159,442,-73.993915,40.746647,NA
"8254",389,-73.96525063,40.71044554,3113,-73.95394,40.73026,NA
"8255",391,-73.99344559,40.69760127,2017,-73.97121414,40.75022392,NA
"8256",457,-73.98169333,40.76695317,503,-73.98751968,40.73827428,NA
"8257",387,-74.0046073,40.71273266,525,-74.0021163,40.75594159,NA
"8258",334,-73.99726235,40.74238787,445,-73.98142006,40.72740794,NA
"8259",3140,-73.9535166,40.77140426,291,-73.984844,40.713126,NA
"8260",512,-73.99839279,40.7500727,3236,-73.9937996864319,40.7589848139963,NA
"8261",304,-74.01361706,40.70463334,527,-73.976056,40.744023,NA
"8262",400,-73.98178024,40.71926081,266,-73.97574813,40.72368361,NA
"8263",258,-73.96885458,40.68940747,260,-74.01167797,40.70365182,NA
"8264",432,-73.98379855,40.72621788,83,-73.97632328,40.68382604,NA
"8265",3150,-73.94803392,40.77536905,545,-73.97809472,40.736502,NA
"8266",267,-73.98765428,40.75097711,455,-73.96905301,40.75001986,NA
"8267",497,-73.99009296,40.73704984,352,-73.97722479,40.76340613,NA
"8268",344,-73.95380904,40.6851443,386,-74.00234482,40.71494807,NA
"8269",281,-73.97371465,40.7643971,495,-73.99301222,40.76269882,NA
"8270",421,-73.97129668,40.69573398,498,-73.98808416,40.74854862,NA
"8271",318,-73.9779874,40.75320159,361,-73.99190759,40.71605866,NA
"8272",2023,-73.97031366,40.75968085,326,-73.98426726,40.72953837,NA
"8273",3121,-73.94733276,40.74524768,315,-74.00670227,40.70355377,NA
"8274",2008,-74.01677685,40.70569254,3223,-73.9686539769173,40.7589965596051,NA
"8275",160,-73.978311,40.748238,243,-73.979382,40.688226,NA
"8276",317,-73.98185424,40.72453734,300,-73.990214,40.728145,NA
"8277",466,-73.99144871,40.74395411,474,-73.98683077,40.7451677,NA
"8278",336,-73.99906065,40.73047747,262,-73.9737299,40.6917823,NA
"8279",161,-73.99810231,40.72917025,268,-73.99973337,40.71910537,NA
"8280",441,-73.967416,40.756014,545,-73.97809472,40.736502,NA
"8281",3134,-73.96526895,40.76312584,519,-73.977706,40.751873,NA
"8282",3173,-73.9888858795166,40.777507027548,478,-73.99884222,40.76030096,NA
"8283",545,-73.97809472,40.736502,275,-73.96563307,40.68650065,NA
"8284",479,-73.9912551,40.76019252,2021,-73.98859651,40.75929124,NA
"8285",3165,-73.9762057363987,40.7757937668367,304,-74.01361706,40.70463334,NA
"8286",453,-73.99915362,40.74475148,534,-74.0127234,40.70255065,NA
"8287",408,-73.99400398,40.71076228,442,-73.993915,40.746647,NA
"8288",428,-73.98783413,40.72467721,446,-73.99529885,40.74487634,NA
"8289",243,-73.979382,40.688226,373,-73.95381995,40.69331716,NA
"8290",3139,-73.96432627,40.77122923,484,-73.98014437,40.75500254,NA
"8291",469,-73.98268129,40.76344058,2006,-73.97634151,40.76590936,NA
"8292",421,-73.97129668,40.69573398,522,-73.97207836,40.75714758,NA
"8293",305,-73.96724467,40.76095756,361,-73.99190759,40.71605866,NA
"8294",2009,-73.99682619,40.71117444,325,-73.98473765,40.73624527,NA
"8295",2008,-74.01677685,40.70569254,376,-74.00722156,40.70862144,NA
"8296",490,-73.993934,40.751551,320,-74.005549,40.717571,NA
"8297",3089,-73.9482021331787,40.7173184038558,343,-73.96986848,40.69794,NA
"8298",161,-73.99810231,40.72917025,237,-73.98672378,40.73047309,NA
"8299",3047,-73.944118,40.6823687,157,-73.99612349,40.69089272,NA
"8300",146,-74.0091059,40.71625008,347,-74.00748842,40.72873888,NA
"8301",524,-73.98316936,40.75527307,521,-73.994442075491,40.750967348716,NA
"8302",248,-74.00771779,40.72185379,380,-74.00293877,40.73401143,NA
"8303",3082,-73.95141312,40.71167351,3057,-73.9452416,40.69128258,NA
"8304",161,-73.99810231,40.72917025,382,-73.99200509,40.73492695,NA
"8305",212,-74.00681753,40.74334935,2002,-73.963198,40.716887,NA
"8306",152,-74.00910627,40.71473993,406,-73.99595065,40.69512845,NA
"8307",394,-73.97768752,40.72521311,414,-73.98765762,40.70281858,NA
"8308",401,-73.98997825,40.72019576,3162,-73.98093133,40.78339981,NA
"8309",326,-73.98426726,40.72953837,3168,-73.96961715,40.78472675,NA
"8310",308,-73.99851193,40.71307916,128,-74.00297088,40.72710258,NA
"8311",217,-73.99383605,40.70277159,411,-73.97668709,40.72228087,NA
"8312",3121,-73.94733276,40.74524768,290,-73.96478473,40.76020258,NA
"8313",532,-73.960876,40.710451,278,-73.98476437,40.69766564,NA
"8314",164,-73.97032517,40.75323098,3129,-73.94073717,40.75110165,NA
"8315",465,-73.98658032,40.75513557,259,-74.01234218,40.70122128,NA
"8316",501,-73.97121214,40.744219,259,-74.01234218,40.70122128,NA
"8317",3061,-73.94371094,40.69622937,354,-73.96223558,40.69363137,NA
"8318",408,-73.99400398,40.71076228,475,-73.98758561,40.73524276,NA
"8319",3236,-73.9937996864319,40.7589848139963,160,-73.978311,40.748238,NA
"8320",501,-73.97121214,40.744219,2022,-73.95920622,40.75849116,NA
"8321",3226,-73.97137,40.78275,3002,-74.015756,40.711512,NA
"8322",249,-74.0090009,40.71870987,485,-73.98338988,40.75038009,NA
"8323",437,-73.9500479759,40.6809833854,3065,-73.95032283,40.70029511,NA
"8324",481,-73.96264403,40.71260486,151,-73.997249007225,40.722103786686,NA
"8325",3042,-73.9298911,40.6794268,3179,-73.941342,40.698617,NA
"8326",143,-73.99337909,40.69239502,237,-73.98672378,40.73047309,NA
"8327",481,-73.96264403,40.71260486,119,-73.97803415,40.69608941,NA
"8328",3120,-73.96044,40.74161,242,-73.973736,40.697787,NA
"8329",377,-74.00566443,40.72243797,507,-73.97973776,40.73912601,NA
"8330",119,-73.97803415,40.69608941,2000,-73.98940236,40.70255088,NA
"8331",3156,-73.95348296,40.76663814,471,-73.95698119,40.71286844,NA
"8332",471,-73.95698119,40.71286844,79,-74.00666661,40.71911552,NA
"8333",339,-73.97422494,40.72580614,361,-73.99190759,40.71605866,NA
"8334",325,-73.98473765,40.73624527,144,-73.98068914,40.69839895,NA
"8335",421,-73.97129668,40.69573398,319,-74.009447,40.711066,NA
"8336",2009,-73.99682619,40.71117444,433,-73.98057249,40.72955361,NA
"8337",511,-73.97772429,40.72938685,3158,-73.98261428,40.77163851,NA
"8338",120,-73.95928168,40.68676793,282,-73.96834101,40.70827295,NA
"8339",454,-73.96592976,40.75455731,400,-73.98178024,40.71926081,NA
"8340",345,-73.99704374,40.73649403,380,-74.00293877,40.73401143,NA
"8341",443,-73.96408963,40.70853074,372,-73.958089,40.694528,NA
"8342",3060,-73.94626915,40.69425403,3073,-73.95441667,40.70691254,NA
"8343",430,-73.98656928,40.7014851,483,-73.98889957,40.73223272,NA
"8344",432,-73.98379855,40.72621788,236,-73.98713956,40.7284186,NA
"8345",280,-73.99510132,40.73331967,523,-73.99138152,40.75466591,NA
"8346",3090,-73.95600096,40.71774592,2004,-74.004704,40.724399,NA
"8347",2000,-73.98940236,40.70255088,3223,-73.9686539769173,40.7589965596051,NA
"8348",515,-73.99461843,40.76009437,3146,-73.9567526,40.77573034,NA
"8349",386,-74.00234482,40.71494807,538,-73.976684,40.75666,NA
"8350",407,-73.991454,40.700469,275,-73.96563307,40.68650065,NA
"8351",3171,-73.97667321,40.78524672,517,-73.97791,40.751581,NA
"8352",3052,-73.935775,40.686312,3079,-73.94714303,40.71103537,NA
"8353",239,-73.9813018,40.69196566,310,-73.98912867,40.68926942,NA
"8354",402,-73.98955109,40.7403432,524,-73.98316936,40.75527307,NA
"8355",470,-74.00004031,40.74345335,3146,-73.9567526,40.77573034,NA
"8356",2023,-73.97031366,40.75968085,218,-73.98707105,40.69028437,NA
"8357",460,-73.96590294,40.71285887,83,-73.97632328,40.68382604,NA
"8358",3082,-73.95141312,40.71167351,319,-74.009447,40.711066,NA
"8359",3062,-73.94954908,40.69539817,3083,-73.94100005,40.71247661,NA
"8360",3101,-73.95484712,40.72079821,223,-73.99994661,40.73781509,NA
"8361",407,-73.991454,40.700469,225,-74.00803013,40.74195138,NA
"8362",540,-73.9821535348892,40.7431155537649,250,-73.99565293,40.72456089,NA
"8363",261,-73.98362464,40.69474881,319,-74.009447,40.711066,NA
"8364",461,-73.98205027,40.73587678,3224,-74.0051387250423,40.7399735410341,NA
"8365",318,-73.9779874,40.75320159,317,-73.98185424,40.72453734,NA
"8366",341,-73.97628939,40.71782143,239,-73.9813018,40.69196566,NA
"8367",260,-74.01167797,40.70365182,465,-73.98658032,40.75513557,NA
"8368",319,-74.009447,40.711066,500,-73.98336183,40.76228826,NA
"8369",3113,-73.95394,40.73026,466,-73.99144871,40.74395411,NA
"8370",146,-74.0091059,40.71625008,3162,-73.98093133,40.78339981,NA
"8371",238,-74.00859207,40.7361967,143,-73.99337909,40.69239502,NA
"8372",497,-73.99009296,40.73704984,507,-73.97973776,40.73912601,NA
"8373",3121,-73.94733276,40.74524768,3114,-73.96161892,40.73165141,NA
"8374",3164,-73.97898475,40.7770575,455,-73.96905301,40.75001986,NA
"8375",380,-74.00293877,40.73401143,2003,-73.9805442094803,40.7338121919663,NA
"8376",3128,-73.94594845,40.75052534,469,-73.98268129,40.76344058,NA
"8377",349,-73.98329859,40.71850211,3097,-73.9424469,40.71921585,NA
"8378",218,-73.98707105,40.69028437,2010,-74.00234737,40.72165481,NA
"8379",251,-73.99480012,40.72317958,311,-73.98802084,40.7172274,NA
"8380",297,-73.986923,40.734232,546,-73.98303529,40.74444921,NA
"8381",442,-73.993915,40.746647,322,-73.991218,40.696192,NA
"8382",455,-73.96905301,40.75001986,3132,-73.97109243,40.76350532,NA
"8383",3063,-73.95238108,40.69527008,389,-73.96525063,40.71044554,NA
"8384",3165,-73.97603963,40.77575319,236,-73.98713956,40.7284186,NA
"8385",267,-73.98765428,40.75097711,2009,-73.99682619,40.71117444,NA
"8386",241,-73.97493121,40.68981035,3129,-73.94073717,40.75110165,NA
"8387",3102,-73.9504154,40.72179134,3089,-73.9482021331787,40.7173184038558,NA
"8388",351,-74.00612572,40.70530954,153,-73.9816324043,40.752062307,NA
"8389",3231,-73.9659208059311,40.7678008014813,3157,-73.94446054,40.77518615,NA
"8390",3093,-73.95850939,40.71745169,435,-73.99415556,40.74173969,NA
"8391",313,-73.96751037,40.69610226,416,-73.97265183,40.68753406,NA
"8392",402,-73.98955109,40.7403432,300,-73.990214,40.728145,NA
"8393",251,-73.99480012,40.72317958,3091,-73.94882,40.71764,NA
"8394",540,-73.98320928,40.74147286,351,-74.00612572,40.70530954,NA
"8395",458,-74.005226,40.751396,513,-73.988639,40.768254,NA
"8396",391,-73.99344559,40.69760127,151,-73.997249007225,40.722103786686,NA
"8397",285,-73.99074142,40.73454567,391,-73.99344559,40.69760127,NA
"8398",147,-74.01121978,40.71542197,324,-73.981013,40.689888,NA
"8399",3094,-73.94485918,40.7169811,2000,-73.98940236,40.70255088,NA
"8400",497,-73.99009296,40.73704984,448,-73.9979009,40.75660359,NA
"8401",304,-74.01361706,40.70463334,3084,-73.94792458,40.71348658,NA
"8402",262,-73.9737299,40.6917823,463,-74.00443172,40.74206539,NA
"8403",3233,-73.978059142828,40.7572456791173,330,-74.00562789,40.71450451,NA
"8404",289,-73.95881081,40.6845683,195,-74.01043382,40.70905623,NA
"8405",367,-73.97069431,40.75828065,279,-74.00167,40.707873,NA
"8406",3116,-73.95826,40.73266,3112,-73.95779,40.72906,NA
"8407",173,-73.98442659,40.76064679,517,-73.97791,40.751581,NA
"8408",290,-73.96478473,40.76020258,307,-73.98990025,40.71427487,NA
"8409",503,-73.98751968,40.73827428,454,-73.96592976,40.75455731,NA
"8410",297,-73.986923,40.734232,164,-73.97032517,40.75323098,NA
"8411",276,-74.0104554,40.71748752,312,-73.989111,40.722055,NA
"8412",3085,-73.95739,40.71469,236,-73.98713956,40.7284186,NA
"8413",404,-74.00550867,40.7405826,2002,-73.963198,40.716887,NA
"8414",223,-73.99994661,40.73781509,476,-73.97966069,40.74394314,NA
"8415",382,-73.99200509,40.73492695,350,-73.9870295,40.71559509,NA
"8416",427,-74.013942,40.701907,400,-73.98178024,40.71926081,NA
"8417",147,-74.01121978,40.71542197,285,-73.99074142,40.73454567,NA
"8418",344,-73.95380904,40.6851443,217,-73.99383605,40.70277159,NA
"8419",3171,-73.97667321,40.78524672,290,-73.96478473,40.76020258,NA
"8420",225,-74.00803013,40.74195138,359,-73.97498696,40.75510267,NA
"8421",3126,-73.9432635,40.74718234,3074,-73.94016171,40.70767788,NA
"8422",382,-73.99200509,40.73492695,3064,-73.93756926,40.69681963,NA
"8423",454,-73.96592976,40.75455731,3002,-74.015756,40.711512,NA
"8424",540,-73.9821535348892,40.7431155537649,311,-73.98802084,40.7172274,NA
"8425",441,-73.967416,40.756014,418,-73.982578,40.70224,NA
"8426",329,-74.01020609,40.72043411,72,-73.99392888,40.76727216,NA
"8427",464,-73.96759673,40.75934501,440,-73.97282625,40.75255434,NA
"8428",471,-73.95698119,40.71286844,445,-73.98142006,40.72740794,NA
"8429",3135,-73.95772297,40.77112927,530,-73.990541,40.771522,NA
"8430",534,-74.0127234,40.70255065,402,-73.98955109,40.7403432,NA
"8431",305,-73.96724467,40.76095756,3143,-73.9638876914978,40.7768286343997,NA
"8432",350,-73.9870295,40.71559509,249,-74.0090009,40.71870987,NA
"8433",530,-73.990541,40.771522,520,-73.97648516,40.75992262,NA
"8434",375,-73.99695094,40.72679454,3112,-73.95779,40.72906,NA
"8435",314,-73.990539,40.69383,428,-73.98783413,40.72467721,NA
"8436",398,-73.9999786,40.69165183,244,-73.96536851,40.69196035,NA
"8437",369,-74.00026394,40.73224119,428,-73.98783413,40.72467721,NA
"8438",415,-74.00926027,40.7047177,3084,-73.94792458,40.71348658,NA
"8439",346,-74.00618026,40.73652889,128,-74.00297088,40.72710258,NA
"8440",3112,-73.95779,40.72906,389,-73.96525063,40.71044554,NA
"8441",3148,-73.95068615,40.77565541,388,-74.002950346,40.749717753,NA
"8442",531,-73.99266288,40.71893904,331,-73.99193043,40.71173107,NA
"8443",3139,-73.96432627,40.77122923,254,-73.99800419,40.73532427,NA
"8444",3066,-73.94708417,40.69957608,436,-73.95399026,40.68216564,NA
"8445",216,-73.99548059,40.70037867,418,-73.982578,40.70224,NA
"8446",420,-73.96968902,40.68764484,3059,-73.939877,40.6933982,NA
"8447",537,-73.98409214,40.74025878,517,-73.97791,40.751581,NA
"8448",359,-73.97498696,40.75510267,3002,-74.015756,40.711512,NA
"8449",470,-74.00004031,40.74345335,3170,-73.97283406,40.78499979,NA
"8450",316,-74.00653609,40.70955958,442,-73.993915,40.746647,NA
"8451",512,-73.99839279,40.7500727,469,-73.98268129,40.76344058,NA
"8452",401,-73.98997825,40.72019576,3238,-73.9543953537941,40.7739139023812,NA
